X-axis,Y-axis,Z-axis,Blood Value pulse,Electrodermal activity,Heart rate,Time interval, IBI,Temperature
-38,-43,127,-14.28,2.279573,94.57,11439.71875,0.734375,36.66
-39,-39,127,-9.31,2.279573,94.55,11440.46875,0.75,36.66
-42,-35,127,-5.85,2.273168,94.4,11441.29688,0.828125,36.66
-41,-34,127,-4.35,2.278292,94.23,11442.10938,0.8125,36.66
-42,-30,127,-5.01,2.27573,94.03,11442.89063,0.78125,36.66
-48,-28,127,-7.52,2.277011,93.9,11443.71875,0.828125,36.66
-50,-27,127,-11.06,2.282135,93.9,11444.5625,0.84375,36.66
-52,-26,127,-14.65,2.27573,94.02,11445.40625,0.84375,36.66
-51,-26,127,-17.56,2.27573,93.98,11446.28125,0.875,36.66
-54,-25,127,-19.5,2.280854,93.92,11447.10938,0.828125,36.66
-57,-20,127,-20.63,2.280854,93.92,11447.89063,0.78125,36.66
-57,-18,127,-21.25,2.277011,93.78,11448.625,0.734375,36.65
-58,-15,127,-21.52,2.277011,93.68,11449.39063,0.765625,36.65
-59,-15,127,-21.28,2.278292,93.53,11450.20313,0.8125,36.65
-59,-16,127,-20.13,2.278292,93.38,11451.01563,0.8125,36.65
-56,-20,127,-17.71,2.278292,93.27,11451.84375,0.828125,36.66
-55,-21,127,-13.88,2.282135,93.18,11468.59375,0.796875,36.66
-52,-29,127,-8.83,2.279573,93.02,11476.65625,0.84375,36.66
-52,-35,127,-3.11,2.278292,92.77,11477.51563,0.859375,36.66
-48,-39,127,2.6,2.27573,92.45,11478.42188,0.90625,36.66
-45,-44,127,7.62,2.277011,92.13,11479.34375,0.921875,36.66
-43,-46,127,11.42,2.279573,91.78,11480.25,0.90625,36.66
-34,-48,127,13.78,2.277011,91.4,11481.17188,0.921875,36.66
-30,-51,127,14.84,2.27573,91,11482.03125,0.859375,36.66
-25,-61,127,15.1,2.277011,90.58,11482.89063,0.859375,36.66
-25,-66,127,15.3,2.278292,90.17,11483.64063,0.75,36.66
-24,-66,127,16.2,2.279573,89.68,11484.375,0.734375,36.66
-24,-63,127,18.25,2.279573,89.17,11485.125,0.75,36.65
-24,-58,127,21.36,2.280854,88.6,11485.90625,0.78125,36.65
-28,-52,127,25.01,2.282135,87.87,11486.73438,0.828125,36.65
-31,-50,127,28.38,2.279573,87.17,11487.53125,0.796875,36.65
-31,-51,127,30.83,2.292384,86.6,11488.29688,0.765625,36.66
-30,-53,127,32.14,2.280854,86.33,11489.09375,0.796875,36.66
-29,-52,127,32.59,2.280854,86.1,11489.85938,0.765625,36.66
-27,-54,127,32.82,2.27573,85.87,11505.3125,0.75,36.66
-27,-57,127,33.56,2.27573,85.63,11531.03125,0.78125,36.65
-24,-65,127,35.27,2.27573,85.43,11531.8125,0.78125,36.65
-22,-69,127,38.03,2.279573,85.33,11532.53125,0.71875,36.65
-20,-70,127,41.54,2.274449,85.3,11533.26563,0.734375,36.65
-20,-75,127,45.21,2.277011,85.15,11533.95313,0.6875,36.66
-19,-84,127,48.3,2.279573,84.98,11534.65625,0.703125,36.66
-19,-84,127,50.15,2.278292,84.85,11535.375,0.71875,36.66
-17,-78,127,50.25,2.291103,84.7,11536.10938,0.734375,36.66
-17,-70,127,48.33,2.278292,84.4,11536.89063,0.78125,36.66
-18,-62,127,44.34,2.279573,84.22,11537.73438,0.84375,36.66
-19,-66,127,38.44,2.279573,84.03,11538.54688,0.8125,36.66
-17,-73,127,31.04,2.278292,83.82,11539.375,0.828125,36.66
-11,-76,127,22.83,2.279573,83.87,11540.17188,0.796875,36.66
-9,-72,127,14.81,2.280854,83.88,11540.98438,0.8125,36.66
-7,-63,127,8.16,2.279573,83.92,11541.73438,0.75,36.66
-7,-60,127,3.86,2.278292,83.87,11542.375,0.640625,36.66
-9,-54,127,2.21,2.277011,83.78,11621.89063,0.640625,36.65
-10,-50,127,2.51,2.274449,83.68,11622.54688,0.65625,36.65
-12,-49,127,3.2,2.278292,83.45,11623.23438,0.6875,36.65
-12,-49,127,2.34,2.273168,83.23,11623.95313,0.71875,36.65
-11,-49,127,-1.61,2.278292,83.03,11624.6875,0.734375,36.66
-11,-48,127,-9.22,2.27573,82.78,11625.45313,0.765625,36.66
-14,-51,127,-19.97,2.282135,82.45,11626.17188,0.71875,36.66
-16,-51,127,-32.53,2.279573,82.05,11626.875,0.703125,36.66
-21,-52,127,-45.43,2.278292,81.63,11627.59375,0.71875,36.66
-22,-53,127,-57.42,2.280854,81.23,11628.32813,0.734375,36.66
-23,-73,127,-67.77,2.279573,80.87,11664.64063,0.75,36.66
-22,-80,127,-76.09,2.280854,80.58,11679.26563,0.734375,36.66
-23,-78,127,-82.2,2.282135,80.32,11680.07813,0.8125,36.66
-23,-75,127,-86.01,2.279573,80.07,11680.82813,0.75,36.66
-22,-74,127,-87.61,2.278292,79.82,11681.59375,0.765625,36.66
-22,-72,127,-87.26,2.277011,79.5,11682.40625,0.8125,36.66
-18,-67,127,-85.34,2.27573,79.18,11683.1875,0.78125,36.65
-17,-67,127,-82.13,2.280854,79.05,11684.01563,0.828125,36.65
-12,-62,127,-77.61,2.278292,78.9,11684.875,0.859375,36.65
-10,-58,127,-71.52,2.277011,78.72,11694.4375,0.796875,36.65
-7,-54,127,-63.56,2.277011,78.62,11695.21875,0.78125,36.66
-5,-52,127,-53.81,2.277011,78.45,11696.01563,0.796875,36.66
-3,-52,127,-42.89,2.279573,78.28,11696.76563,0.75,36.66
-2,-53,127,-31.85,2.282135,78.03,11697.54688,0.78125,36.66
-1,-53,127,-21.79,2.280854,77.75,11698.3125,0.765625,36.66
-1,-55,127,-13.47,2.285979,77.42,11699.07813,0.765625,36.66
2,-58,127,-7.16,2.279573,77.15,11699.89063,0.8125,36.66
2,-59,127,-2.7,2.279573,76.98,11700.71875,0.828125,36.66
2,-60,127,0.21,2.280854,76.83,11701.46875,0.75,36.68
1,-59,127,1.82,2.280854,76.68,11702.25,0.78125,36.68
0,-59,127,2.35,2.278292,76.57,11703.07813,0.828125,36.68
1,-60,127,2.13,2.279573,76.48,11703.84375,0.765625,36.68
2,-60,127,1.75,2.279573,76.45,11704.625,0.78125,36.65
2,-61,127,1.95,2.279573,76.4,11705.4375,0.8125,36.65
2,-61,127,3.37,2.278292,76.43,11706.21875,0.78125,36.65
2,-60,127,6.23,2.278292,76.48,11707,0.78125,36.65
1,-59,127,10.18,2.278292,76.55,11707.78125,0.78125,36.66
0,-60,127,14.53,2.279573,76.63,11708.5625,0.78125,36.66
0,-62,127,18.56,2.279573,76.83,11709.375,0.8125,36.66
0,-61,127,21.81,2.283417,77,11710.20313,0.828125,36.66
-1,-62,127,24.17,2.280854,77,11711.03125,0.828125,36.66
-2,-62,127,25.8,2.283417,76.77,11720.60938,0.75,36.66
-2,-62,127,26.86,2.282135,76.57,11721.39063,0.78125,36.66
-3,-60,127,27.42,2.284698,76.43,11722.14063,0.75,36.66
-3,-60,127,27.38,2.279573,76.25,11722.92188,0.78125,36.66
-4,-61,127,26.68,2.280854,76.03,11723.70313,0.78125,36.66
-5,-61,127,25.39,2.280854,75.77,11724.48438,0.78125,36.66
-6,-62,127,23.78,2.282135,75.47,11725.26563,0.78125,36.66
-6,-61,127,22.27,2.278292,75.23,11726.04688,0.78125,36.66
-7,-61,127,21.18,2.277011,75.02,11726.78125,0.734375,36.66
-8,-61,127,20.61,2.279573,74.78,11727.53125,0.75,36.66
-9,-63,127,20.34,2.280854,74.62,11728.3125,0.78125,36.66
-9,-63,127,19.93,2.280854,74.5,11729.0625,0.75,36.65
-10,-62,127,19.03,2.279573,74.28,11729.85938,0.796875,36.65
-10,-61,127,17.61,2.278292,74.13,11730.64063,0.78125,36.65
-10,-59,127,16.11,2.280854,73.97,11731.42188,0.78125,36.65
-9,-61,127,15.39,2.280854,73.75,11732.26563,0.84375,36.66
-9,-61,127,16.38,2.280854,73.62,11733.04688,0.78125,36.66
-10,-59,127,19.79,2.284698,73.42,11733.84375,0.796875,36.66
-11,-61,127,25.79,2.282135,73.28,11734.67188,0.828125,36.66
-12,-63,127,33.92,2.284698,73.22,11735.45313,0.78125,36.66
-13,-65,127,43.26,2.282135,73.15,11736.23438,0.78125,36.66
-13,-63,127,52.73,2.283417,73.25,11737.01563,0.78125,36.66
-13,-61,127,61.42,2.284698,73.28,11737.79688,0.78125,36.66
-13,-59,127,68.78,2.28726,73.32,11738.59375,0.796875,36.65
-12,-59,127,74.73,2.280854,73.4,11739.40625,0.8125,36.65
-12,-60,127,79.48,2.280854,73.48,11740.21875,0.8125,36.65
-11,-61,127,83.24,2.284698,73.62,11741.04688,0.828125,36.65
-11,-61,127,85.89,2.282135,73.73,11741.875,0.828125,36.65
-12,-62,127,86.7,2.277011,73.83,11742.65625,0.78125,36.65
-13,-65,127,84.3,2.282135,73.95,11743.45313,0.796875,36.65
-13,-65,127,77.1,2.280854,74.1,11744.28125,0.828125,36.65
-14,-63,127,63.89,2.282135,74.28,11745.04688,0.765625,36.66
-14,-61,127,44.56,2.279573,74.47,11745.79688,0.75,36.66
-14,-61,127,20.38,2.284698,74.63,11746.57813,0.78125,36.66
-14,-61,127,-6.28,2.282135,74.77,11798.92188,0.75,36.66
-13,-60,127,-32.67,2.280854,74.88,11804.70313,0.8125,36.65
-14,-61,127,-56.48,2.283417,74.95,11805.375,0.671875,36.65
-15,-62,127,-76.34,2.283417,74.97,11806.10938,0.734375,36.65
-15,-62,127,-91.79,2.285979,74.98,11806.92188,0.8125,36.65
-15,-63,127,-102.89,2.284698,74.98,11807.65625,0.734375,36.66
-16,-64,127,-109.69,2.280854,75.02,11808.29688,0.640625,36.66
-16,-64,127,-112.04,2.282135,75.03,11808.98438,0.6875,36.66
-16,-64,127,-109.71,2.280854,75.13,11809.71875,0.734375,36.66
-16,-65,127,-102.56,2.279573,75.23,11810.45313,0.734375,36.66
-14,-64,127,-90.57,2.284698,75.28,11811.25,0.796875,36.66
-13,-64,127,-73.63,2.280854,75.37,11812.10938,0.859375,36.66
-13,-64,127,-51.41,2.284698,75.45,11813.04688,0.9375,36.66
-12,-64,127,-23.54,2.282135,75.55,11819.07813,0.8125,36.68
-11,-66,127,9.81,2.284698,75.63,11820,0.921875,36.68
-9,-74,127,47.22,2.283417,75.72,11820.76563,0.765625,36.68
-8,-71,127,85.6,2.284698,75.8,11821.53125,0.765625,36.68
-6,-66,127,120.67,2.283417,75.85,11830.65625,0.78125,36.66
-3,-59,127,147.83,2.283417,75.92,11831.5625,0.90625,36.66
-2,-59,127,163.36,2.285979,75.95,11832.375,0.8125,36.66
5,-62,127,165.14,2.283417,75.92,11833.3125,0.9375,36.66
8,-62,127,152.78,2.284698,75.9,11839.01563,0.875,36.66
7,-61,127,127.33,2.285979,75.87,11839.875,0.859375,36.66
4,-60,127,91.09,2.282135,75.8,11840.71875,0.84375,36.66
5,-57,127,47.47,2.280854,75.73,11991.9375,0.6875,36.66
3,-53,127,0.94,2.283417,75.67,11992.625,0.6875,36.66
1,-54,127,-43.41,2.280854,75.48,11993.34375,0.71875,36.66
0,-55,127,-80.84,2.282135,75.18,11994.09375,0.75,36.66
-2,-55,127,-108.18,2.283417,74.85,11994.85938,0.765625,36.66
-2,-55,127,-124.71,2.282135,74.58,12005.96875,0.859375,36.66
-2,-55,127,-132.07,2.280854,74.3,12006.6875,0.71875,36.66
-3,-57,127,-133.11,2.28726,74,12007.35938,0.671875,36.66
-3,-58,127,-130.22,2.28726,73.72,12008.04688,0.6875,36.66
-4,-62,127,-123.88,2.284698,73.43,12008.75,0.703125,36.65
-2,-64,127,-112.41,2.285979,73.15,12009.5,0.75,36.65
0,-69,127,-92.99,2.283417,72.88,12010.3125,0.8125,36.65
3,-66,127,-63.6,2.284698,72.52,12011.09375,0.78125,36.65
4,-62,127,-24.76,2.28726,72.2,12011.85938,0.765625,36.66
4,-61,127,19.78,2.285979,72.05,12012.59375,0.734375,36.66
4,-60,127,63.74,2.285979,72.02,12103.04688,0.71875,36.66
2,-59,127,100.08,2.280854,71.97,12111.10938,0.671875,36.66
1,-60,127,122.96,2.278292,71.9,12111.79688,0.6875,36.66
0,-59,127,129.19,2.282135,71.75,12112.5,0.703125,36.66
0,-61,127,118.67,2.283417,71.57,12113.23438,0.734375,36.66
1,-61,127,94.03,2.282135,71.67,12113.9375,0.703125,36.66
1,-61,127,59.66,2.280854,71.73,12114.65625,0.71875,36.68
1,-61,127,20.68,2.280854,71.8,12115.34375,0.6875,36.68
0,-62,127,-17.92,2.283417,71.83,12116.03125,0.6875,36.68
0,-62,127,-51.91,2.280854,71.93,12116.73438,0.703125,36.68
0,-62,127,-78.26,2.284698,72.23,12117.4375,0.703125,36.66
-1,-62,127,-95.39,2.283417,72.52,12118.125,0.6875,36.66
-1,-62,127,-103.03,2.282135,72.83,12118.84375,0.71875,36.66
-1,-63,127,-101.89,2.285979,73.15,12119.54688,0.703125,36.66
0,-62,127,-92.99,2.283417,73.48,12120.26563,0.71875,36.65
0,-62,127,-77.27,2.285979,73.73,12121,0.734375,36.65
0,-62,127,-55.6,2.282135,73.82,12121.73438,0.734375,36.65
0,-62,127,-29.16,2.283417,73.87,12122.42188,0.6875,36.65
0,-62,127,-0.01,2.282135,73.87,12166.14063,0.734375,36.68
-1,-62,127,28.71,2.284698,73.82,12166.84375,0.703125,36.68
-1,-61,127,53.11,2.282135,73.73,12167.5625,0.71875,36.68
-1,-62,127,69.48,2.283417,73.65,12168.26563,0.703125,36.68
-1,-61,127,75.41,2.282135,73.55,12168.95313,0.6875,36.66
-1,-61,127,70.58,2.284698,73.45,12175.125,0.671875,36.66
-1,-61,127,56.77,2.283417,73.43,12175.79688,0.671875,36.66
-1,-61,127,37.23,2.283417,73.43,12176.51563,0.71875,36.66
-1,-61,127,15.6,2.284698,73.43,12177.23438,0.71875,36.68
0,-61,127,-5.02,2.280854,73.42,12177.98438,0.75,36.68
0,-61,127,-22.58,2.282135,73.45,12178.76563,0.78125,36.68
-1,-62,127,-36.02,2.283417,73.48,12179.54688,0.78125,36.68
-1,-62,127,-44.87,2.28726,73.48,12180.28125,0.734375,36.66
-1,-62,127,-48.85,2.285979,73.5,12181.03125,0.75,36.66
-1,-62,127,-47.75,2.28726,73.47,12181.73438,0.703125,36.66
-1,-62,127,-41.44,2.285979,73.4,12182.42188,0.6875,36.66
0,-62,127,-30.21,2.282135,73.32,12183.09375,0.671875,36.66
-1,-62,127,-15.13,2.279573,73.23,12183.76563,0.671875,36.66
-1,-62,127,1.65,2.285979,73.12,12219.64063,0.640625,36.66
-1,-62,127,17.03,2.282135,73,12220.26563,0.625,36.66
-1,-61,127,27.72,2.283417,72.93,12220.89063,0.625,36.66
-1,-62,127,31.28,2.284698,72.9,12221.5,0.609375,36.66
-1,-61,127,27.15,2.280854,72.82,12222.15625,0.65625,36.66
-2,-62,127,16.94,2.283417,72.82,12222.84375,0.6875,36.66
-2,-62,127,3.79,2.285979,72.8,12223.57813,0.734375,36.66
-2,-62,127,-8.93,2.28726,73.22,12224.39063,0.8125,36.66
-1,-62,127,-19.03,2.288541,73.65,12225.20313,0.8125,36.66
-1,-61,127,-26.23,2.285979,74.07,12294.65625,0.6875,36.66
-1,-62,127,-31.78,2.289822,74.5,12295.34375,0.6875,36.66
-1,-62,127,-37.41,2.285979,74.98,12307.4375,0.59375,36.66
-1,-61,127,-44.23,2.28726,75.53,12308.04688,0.609375,36.66
-1,-62,127,-52.25,2.28726,76.03,12308.64063,0.59375,36.66
-1,-62,127,-60.45,2.289822,76.55,12397.5625,0.6875,36.68
0,-61,127,-67.46,2.284698,77.12,12398.21875,0.65625,36.68
-1,-61,127,-72.08,2.285979,77.65,12409.71875,0.671875,36.68
-2,-61,127,-73.64,2.284698,78.18,12434.92188,0.65625,36.68
-2,-62,127,-71.87,2.283417,78.75,12435.57813,0.65625,36.68
-2,-61,127,-66.83,2.284698,79.32,12436.25,0.671875,36.68
-3,-61,127,-58.73,2.283417,79.82,12436.92188,0.671875,36.68
-3,-60,127,-47.96,2.285979,80.35,12437.54688,0.625,36.68
-3,-59,127,-35.07,2.284698,80.88,12438.17188,0.625,36.71
-3,-59,127,-20.79,2.289822,81.27,12438.8125,0.640625,36.71
-3,-59,127,-6.16,2.285979,81.5,12439.51563,0.703125,36.71
-4,-58,127,7.43,2.288541,81.73,12440.23438,0.71875,36.71
-5,-59,127,18.37,2.28726,81.95,12440.9375,0.703125,36.66
-4,-61,127,25.15,2.285979,82.13,12441.64063,0.703125,36.66
-5,-62,127,26.9,2.289822,82.48,12448.04688,0.625,36.66
-5,-61,127,23.69,2.28726,82.55,12703.46875,0.703125,36.66
-5,-61,127,16.56,2.285979,82.58,12704.17188,0.703125,36.66
-5,-61,127,7.12,2.28726,82.6,12704.89063,0.71875,36.66
-5,-61,127,-2.97,2.28726,82.43,12705.625,0.734375,36.66
-6,-62,127,-12.52,2.285979,82.28,12706.32813,0.703125,36.66
-6,-62,127,-20.9,2.28726,82,12952.76563,0.578125,36.68
-6,-62,127,-27.86,2.285979,81.7,12953.375,0.609375,36.68
-6,-62,127,-33.32,2.284698,81.37,12953.95313,0.578125,36.68
-7,-62,127,-37.24,2.284698,81.05,12954.54688,0.59375,36.68
-7,-63,127,-39.7,2.285979,80.7,12955.09375,0.546875,36.66
-7,-62,127,-41.03,2.283417,80.43,12958.59375,0.609375,36.66
-8,-62,127,-41.87,2.28726,80.28,12959.21875,0.625,36.66
-8,-62,127,-42.91,2.283417,80.08,12959.875,0.65625,36.66
-9,-61,127,-44.64,2.282135,79.9,12960.53125,0.65625,36.66
-10,-62,127,-46.96,2.28726,79.78,12961.20313,0.671875,36.66
-10,-62,127,-48.97,2.288541,79.7,12961.85938,0.65625,36.66
-10,-62,127,-49.23,2.285979,79.67,12962.48438,0.625,36.66
-10,-62,127,-46.2,2.28726,79.62,12963.15625,0.671875,36.66
-10,-62,127,-38.88,2.28726,79.62,12963.76563,0.609375,36.66
-11,-62,127,-27.36,2.284698,79.57,13051.73438,0.796875,36.66
-11,-63,127,-12.98,2.288541,79.52,13052.54688,0.8125,36.66
-11,-62,127,2.08,2.288541,79.48,13053.35938,0.8125,36.68
-11,-62,127,15.47,2.28726,79.42,13054.10938,0.75,36.68
-11,-62,127,25.5,2.28726,79.32,13054.89063,0.78125,36.68
-12,-61,127,31.61,2.284698,79.2,13055.59375,0.703125,36.68
-12,-61,127,34.46,2.284698,79.13,13056.32813,0.734375,36.68
-12,-62,127,35.56,2.288541,79.08,13057.0625,0.734375,36.68
-13,-61,127,36.59,2.285979,79.07,13057.82813,0.765625,36.68
-14,-61,127,38.88,2.284698,79.13,13058.42188,0.59375,36.68
-14,-61,127,42.98,2.284698,79.18,13225.28125,0.734375,36.66
-14,-62,127,48.69,2.28726,79.22,13226.03125,0.75,36.66
-14,-62,127,55.22,2.28726,79.23,13226.82813,0.796875,36.66
-14,-62,127,61.61,2.289822,79.28,13233.48438,0.75,36.66
-14,-62,127,67.06,2.289822,79.32,13234.25,0.765625,36.66
-14,-62,127,71.11,2.285979,79.37,13235.01563,0.765625,36.66
-14,-62,127,73.7,2.28726,79.6,13235.73438,0.71875,36.66
-14,-62,127,75.03,2.288541,79.65,13236.42188,0.6875,36.66
-14,-62,127,75.31,2.28726,79.55,13237.0625,0.640625,36.66
-14,-62,127,74.76,2.291103,79.08,13263.875,0.640625,36.66
-13,-63,127,73.64,2.289822,78.62,13264.51563,0.640625,36.66
-13,-62,127,72.25,2.291103,78.13,13265.15625,0.640625,36.66
-13,-62,127,71.02,2.292384,77.75,13265.78125,0.625,36.71
-13,-62,127,70.27,2.288541,77.35,13313.8125,0.84375,36.71
-13,-62,127,70.01,2.288541,76.95,13314.60938,0.796875,36.71
-12,-62,127,69.84,2.288541,76.6,13344.60938,0.609375,36.71
-13,-62,127,69.06,2.288541,76.2,13345.1875,0.578125,36.68
-13,-62,127,67,2.289822,75.8,13345.82813,0.640625,36.68
-13,-62,127,63.45,2.285979,75.45,13346.45313,0.625,36.68
-14,-62,127,58.78,2.28726,75.08,13347.14063,0.6875,36.68
-14,-62,127,53.8,2.28726,74.68,13385.76563,0.59375,36.66
-14,-62,127,49.19,2.288541,74.28,13386.35938,0.59375,36.66
-14,-61,127,45.02,2.28726,73.93,13386.95313,0.59375,36.66
-14,-61,127,40.54,2.292384,73.58,13387.53125,0.578125,36.66
-14,-61,127,34.5,2.288541,73.23,13388.10938,0.578125,36.68
-15,-62,127,25.74,2.291103,73.3,13388.73438,0.625,36.68
-15,-61,127,13.97,2.289822,73.38,13389.34375,0.609375,36.68
-15,-61,127,0.03,2.291103,73.42,13390.01563,0.671875,36.68
-15,-62,127,-14.27,2.288541,73.48,13390.65625,0.640625,36.71
-15,-62,127,-26.7,2.291103,73.6,13391.3125,0.65625,36.71
-16,-62,127,-35.45,2.28726,73.63,13392,0.6875,36.71
-16,-61,127,-39.59,2.285979,73.67,13431.6875,0.671875,36.71
-15,-62,127,-39.25,2.28726,73.87,13432.40625,0.71875,36.68
-15,-62,127,-35.4,2.289822,74.1,13433.10938,0.703125,36.68
-15,-63,127,-29.47,2.288541,74.48,13433.78125,0.671875,36.68
-15,-63,127,-22.91,2.288541,74.83,13442.03125,0.6875,36.68
-15,-63,127,-17,2.289822,75.15,13442.67188,0.640625,36.68
-15,-63,127,-12.76,2.288541,75.48,13458.01563,0.65625,36.68
-14,-63,127,-10.91,2.292384,75.77,13458.6875,0.671875,36.68
-14,-64,127,-11.79,2.292384,75.97,13459.32813,0.640625,36.68
-14,-67,127,-15.28,2.289822,76.2,13459.96875,0.640625,36.66
-14,-68,127,-20.77,2.293665,76.4,13460.60938,0.640625,36.66
-14,-68,127,-27.25,2.293665,76.6,13461.21875,0.609375,36.66
-14,-66,127,-33.65,2.294946,76.85,13461.8125,0.59375,36.66
-13,-62,127,-39.15,2.292384,77.12,13462.45313,0.640625,36.68
-10,-61,127,-43.47,2.293665,77.37,13463.125,0.671875,36.68
-9,-62,127,-46.88,2.292384,77.55,13463.79688,0.671875,36.68
-7,-62,127,-50.09,2.289822,77.72,13464.48438,0.6875,36.68
-7,-62,127,-53.83,2.292384,77.92,13465.1875,0.703125,36.66
-6,-62,127,-58.54,2.292384,78.12,13465.875,0.6875,36.66
-6,-61,127,-64.05,2.285979,78.3,13466.5625,0.6875,36.66
-6,-61,127,-69.57,2.288541,78.48,13467.3125,0.75,36.66
-5,-60,127,-73.86,2.285979,78.58,13468.01563,0.703125,36.68
-4,-61,127,-75.53,2.289822,78.73,13468.73438,0.71875,36.68
-4,-59,127,-73.48,2.291103,78.95,13469.48438,0.75,36.68
-4,-58,127,-67.34,2.288541,79.18,13470.20313,0.71875,36.68
-4,-58,127,-57.61,2.289822,79.42,13470.95313,0.75,36.68
-4,-59,127,-45.57,2.291103,79.65,13471.73438,0.78125,36.68
-4,-59,127,-32.81,2.289822,79.9,13472.46875,0.734375,36.68
-4,-57,127,-20.69,2.291103,80.1,13473.21875,0.75,36.68
-4,-58,127,-9.93,2.289822,80.28,13473.95313,0.734375,36.68
-4,-59,127,-0.54,2.285979,80.53,13474.67188,0.71875,36.68
-3,-59,127,7.84,2.289822,80.73,13475.40625,0.734375,36.68
-3,-60,127,15.49,2.288541,80.88,13487.67188,0.671875,36.68
-2,-61,127,22.29,2.289822,81.08,13488.34375,0.671875,36.68
-2,-61,127,27.86,2.291103,81.22,13489.03125,0.6875,36.68
-2,-62,127,31.81,2.289822,81.23,13493.76563,0.671875,36.68
-1,-61,127,34.19,2.291103,81.4,13494.45313,0.6875,36.68
0,-62,127,35.47,2.292384,81.75,13495.17188,0.71875,36.68
0,-62,127,36.32,2.292384,82.05,13495.84375,0.671875,36.68
0,-62,127,37.16,2.292384,82.32,13496.53125,0.6875,36.68
1,-62,127,37.85,2.289822,82.62,13497.23438,0.703125,36.68
0,-61,127,37.76,2.292384,82.77,13497.92188,0.6875,36.68
0,-61,127,36.13,2.293665,82.92,13498.59375,0.671875,36.68
-1,-61,127,32.63,2.288541,83.08,13499.29688,0.703125,36.68
-1,-61,127,27.57,2.293665,83.18,13499.96875,0.671875,36.68
-2,-61,127,21.89,2.289822,83.28,13500.625,0.65625,36.68
-2,-62,127,16.71,2.291103,83.35,13501.32813,0.703125,36.68
-2,-62,127,12.82,2.289822,83.4,13502,0.671875,36.68
-3,-61,127,10.36,2.292384,83.43,13502.70313,0.703125,36.68
-4,-61,127,8.79,2.292384,83.38,13503.42188,0.71875,36.66
-4,-61,127,7.27,2.291103,83.37,13504.14063,0.71875,36.66
-4,-61,127,5.06,2.293665,83.33,13504.84375,0.703125,36.66
-4,-61,127,1.87,2.292384,83.28,13505.5625,0.71875,36.66
-5,-61,127,-2.13,2.293665,83.25,13506.25,0.6875,36.66
-5,-61,127,-6.51,2.292384,82.78,13506.95313,0.703125,36.66
-5,-62,127,-10.82,2.291103,82.47,13521.78125,0.625,36.66
-5,-62,127,-14.84,2.293665,82.63,13600.48438,0.609375,36.66
-4,-62,127,-18.53,2.292384,82.78,13601.09375,0.609375,36.68
-4,-62,127,-21.94,2.289822,83,13601.70313,0.609375,36.68
-5,-62,127,-25.01,2.294946,83.18,13602.32813,0.625,36.68
-5,-62,127,-27.6,2.291103,83.57,13602.95313,0.625,36.68
-6,-63,127,-29.62,2.288541,83.75,13603.60938,0.65625,36.66
-6,-62,127,-31.16,2.292384,83.95,13604.28125,0.671875,36.66
-7,-62,127,-32.59,2.292384,84.17,13604.95313,0.671875,36.66
-7,-63,127,-34.38,2.297508,84.4,13605.70313,0.75,36.66
-6,-63,127,-36.92,2.296227,84.62,13606.40625,0.703125,36.71
-8,-61,127,-40.27,2.292384,84.82,13607.14063,0.734375,36.71
-8,-61,127,-44.1,2.293665,85.08,13630.64063,0.625,36.71
-7,-62,127,-47.83,2.292384,85.33,13631.26563,0.625,36.71
-7,-62,127,-50.85,2.294946,85.63,13631.875,0.609375,36.66
-8,-63,127,-52.68,2.293665,85.95,13632.48438,0.609375,36.66
-7,-64,127,-53.13,2.294946,86.3,13633.10938,0.625,36.66
-7,-63,127,-52.21,2.293665,86.62,13646.96875,0.671875,36.66
-7,-62,127,-50.16,2.291103,86.9,13647.64063,0.671875,36.68
-8,-62,127,-47.41,2.292384,87.18,13648.3125,0.671875,36.68
-8,-62,127,-44.5,2.291103,87.48,13648.96875,0.65625,36.68
-9,-62,127,-42.04,2.291103,87.8,13649.625,0.65625,36.68
-10,-62,127,-40.52,2.296227,88.13,13650.28125,0.65625,36.66
-10,-63,127,-40.16,2.293665,88.52,13650.92188,0.640625,36.66
-11,-63,127,-40.75,2.291103,88.9,13651.59375,0.671875,36.66
-12,-61,127,-41.65,2.292384,89.28,13652.26563,0.671875,36.66
-12,-60,127,-41.94,2.294946,89.72,13652.96875,0.703125,36.68
-13,-60,127,-40.76,2.293665,90.15,13653.64063,0.671875,36.68
-13,-61,127,-37.53,2.294946,90.57,13654.3125,0.671875,36.68
-13,-60,127,-32.25,2.293665,90.97,13655.01563,0.703125,36.68
-14,-60,127,-25.38,2.288541,91.35,13655.6875,0.671875,36.68
-15,-61,127,-17.8,2.293665,91.75,13656.34375,0.65625,36.68
-15,-60,127,-10.48,2.288541,92.13,13657.04688,0.703125,36.68
-15,-60,127,-4.3,2.289822,92.45,13657.70313,0.65625,36.68
-16,-62,127,0.16,2.288541,92.78,13658.375,0.671875,36.68
-15,-63,127,2.79,2.292384,92.97,13659.03125,0.65625,36.68
-14,-65,127,3.84,2.292384,93.2,13659.6875,0.65625,36.68
-14,-66,127,3.89,2.289822,93.47,13669.3125,0.65625,36.68
